ID,ENGLISH,ITALIAN
Quest_21_2,"Crown collection. Coin capture. Cash cidnapping. There are many ways to describe it.

<b>Get rich. Or die trying.</b> The only way to do it is obviously to get this milk delivery gig. Try checking around Waterlane in the morning...","Raccolta di corone… Cattura di monete… Rapimento di contanti… Ci sono molti modi per descriverlo.

<>Arricchisciti… O muori provandoci.</b> L’unico modo per riuscirci è ovviamente assumersi questo lavoro di consegna del latte. Prova a dare un’occhiata intorno a Waterlane la mattina…"
Quest_21_3,"Ost gave you five bottles of milk to sell to random people. After the election he expects you to return with 10,000 crowns- his recoup on this wonderful scheme. 

Clearly, this is the only way for you to get rich.","Ost ti ha dato cinque bottiglie di latte da vendere a persone a caso. Dopo l’elezione, si aspetta che tu torni con 10.000 corone: il suo guadagno da questo ottimo piano.  

Ovviamente, questa è l’unica maniera per arricchirsi."
Quest_21_4,You refused to sell the milk. It was clearly a scam.,Hai rifiutato di vendere il latte… Era chiaramente una truffa.
Quest_21_5,You did not manage to sell the five bottles of rotten milk for twenty thousand crowns. Ost was not shocked.,Non sei riuscito a vendere quelle cinque bottiglie di latte andato a male per ventimila corone. Ost non ne è rimasto sorpreso.
Quest_21_6,"You gave Ost 10,000 crowns on election day. He was shocked.",Gli hai dato 10.000 corone il giorno delle elezioni… Lui ne è rimasto scioccato.
Quest_22_1,Valkyrie,Valkyria
Quest_22_2,"Ettir, the angel working for Magistrate Darrow, is your roommate during this investigation. You find her elusive yet intriguing. Find out more by performing the most difficult of techniques: speaking with her.","Ettir, l’angelo al servizio del magistrato Darrow, sarà la tua compagna di stanza durante questa indagine. Ti sembra sfuggente, ma al contempo molto interessante… Scopri di più parlando con lei, la tecnica più difficile di tutte."
Quest_22_3,"You successfully got Ettir to open up to you. She is clearly a strange creature, living alone in a city that has no real place for her. She has offered to help you in your investigation, once you reach far below the city...","Sei riuscito con successo a far aprire Ettir con te. È chiaramente una creatura strana, che vive da sola in una città che non ha davvero posto per lei. Ti ha offerto di aiutarti nelle tue indagini, non appena sarai arrivato molto in profondità sotto la città…"
Quest_22_4,You met the angel in the City Below. Yet she will only join you once you've reached even further on your descent.,"Hai incontrato quell’angelo nella Città Sotterranea. Tuttavia, lei ti seguirà solo quando avrai proseguito ancora più a fondo nel tuo viaggio verso il basso."
Quest_22_5,Ettir joins your party while you are exploring this lowest level beneath the city.,Ettir si unisce al vostro gruppo mentre esplorate questo livello più basso situato sotto la città.
Quest_23_1,A Missing Paladin,Un Paladino Scomparso
Quest_23_2,"Lord Gorm of Norvik has gone missing. The legendary paladin is said to have disappeared far below the city... 

<b>Locate the Missing Paladin. It will make you a hero.</b>","Il lord Gorm di Norvik è scomparso. Si dice che questo leggendario paladino sia svanito molto in profondità sotto la città...

<b>Trova il paladino scomparso. Questo ti renderà un eroe.</b>"
Quest_23_3,"You located an official Paladin Sigil in the City Below. It appears high-ranking enough that it must have been Lord Gorm's. While you have not found a body, he is most likely lost to the dungeon.","Avete trovato un sigillo ufficiale dei Paladini nella Città Sotterranea. Sembra avere un rango abbastanza elevato da appartenere sicuramente a Lord Gorm. Anche se non avete trovato il suo corpo, è molto probabile che sia rimasto intrappolato nel dungeon."
Quest_23_4,You found Lord Gorm in the Beyond. But should you report this to Darrow? Only time will tell what the right choice is.,Hai trovato Lord Gorm nell’Al di Là. Ma dovresti riferirlo a Darrow? Solo il tempo dirà quale sia la scelta giusta.
Quest_24_1,Golden Line,Linea d’Oro
Quest_24_2,There's a geopolitical conflict going on in the Clanlands. The homeland of Askanii-native halflings has been cut in half - by the so-called <i>Golden Line</i>. Celestials hold the west. Maybe you should find out more?,Nelle Terre del Clan si sta svolgendo un conflitto geopolitico. La patria degli halfling nativi di Askanii è stata divisa a metà dalla cosiddetta <i>Linea d’Oro</i>. Gli esseri celesti controllano la parte occidentale… Forse dovresti scoprire di più?
Quest_24_3,Jehanne has family fighting on the Golden Line. They are starving.,Jehanne ha familiari che combattono lungo la Linea d’Oro… Stanno morendo di fame.
Quest_24_4,"Snurre is a member of the Harefoot Clan, and is distant cousin with Carrot.",Snurre appartiene alla Tribù dei Piedi di Coniglio ed è cugina lontana di Carrot.
Quest_24_5,"Oyu wants to support her kin in the Clanlands, as do many of Kargameshian descent.","Oyu vuole aiutare i suoi simili nelle Terre del Clan, proprio come fanno molti individui di discendenza Kargameshiana."
Quest_24_6,"Ivcx shared his knowledge of the Golden Line- how the truce will be upheld, and how the Horde is planning on taking over through more diplomatic means. But ultimately, the halflings will not be allowed autonomy.","Ivcx condivise la sua conoscenza riguardo alla “Linea d’Oro”: spiegò come sarebbe stata mantenuta la tregua e come la Orda intendesse assumere il controllo attraverso mezzi diplomatici. Tuttavia, in definitiva, ai mezzorazzi non sarebbe stata concessa alcuna autonomia."
Quest_25_1,Hammer & Zeal,Martello e Zelo
Quest_25_2,Rollo believes the information gathered from the Freestriders should be shared with the Azgals. He wants you to invite Modissa to a meeting.,Rollo ritiene che le informazioni raccolte dai Cavalcatori Liberi debbano essere condivise con gli Azgali. Vuole che tu inviti Modissa a una riunione.
Quest_25_3,"Modissa has accepted the invitation, and will show up at the rollermill with her squad. Get ready for a mess.",Modissa ha accettato l’invito e si presenterà alla mulina a rotelle insieme al suo gruppo. Preparatevi a una situazione un po’ caotica…
Quest_25_4,"Modissa and Rollo had a chat about the Freestrider contract. She is going to print an exposé in the election day issue of the Chant, then the other papers will get copies of the documents.","Modissa e Rollo discussero del contratto relativo al “Cavalcatore Libero”. Lei intende pubblicare un resoconto dettagliato nell’edizione del giorno delle elezioni di “Chant”; successivamente, anche gli altri giornali riceveranno copie di quei documenti."
Quest_25_5,Modissa and Rollo had a chat about the Freestrider contract. Together they will send out copies of the documents to all the major newspapers in the city.,Modissa e Rollo discussero dell’accordo relativo al “Cavalcatore Libero”. Insieme invieranno copie dei documenti a tutti i principali giornali della città.
Quest_30_1,Esoteric Ebb,Flusso Esoterico
Quest_30_2,"There's a rhythm to Jor's Realm, and you heard his voice. Find it at his closest Pillar. It reaches deep - investigate it on every level.","Il Regno di Jor segue un certo ritmo, e avete sentito la sua voce… Trovatela presso il suo Pilastro più vicino. Quel ritmo si estende in profondità: indagatene su ogni livello."
Quest_30_3,"You meditated with the Pillar of Jor, on Pillar Street.","Meditasti presso il Pilastro di Jor, in Pillar Street."
Quest_30_4,You spoke with the whispers on Pillar Crossing. They are ominous to say the least.,"Hai parlato con quelle voci sussurrate presso l’incrocio del Pilastro. A dir poco, sono inquietanti."
Quest_30_5,"You felt a connection with the voices inside the Pillar, down in the City Below. You saw something that shook you.","Sentiste un legame con quelle voci presenti all’interno del Pilastro, laggiù nella Città Sotterranea. Vedeste qualcosa che vi scosse profondamente."
Quest_30_6,"You investigated the bottom of the Pillar of Jor, as it disappears into the lush mounds of the Undersea Path.","Hai esaminato la base del Pilastro di Jor, dove esso scompare tra le lussureggianti colline del Sentiero Sottomarino."
Quest_30_7,"Despite its dormant nature, this Pillar of Jor is highly active inside. The souls of the dead flow through it. You hear them. 

For now, that is all you will learn.","Nonostante la sua apparenza inattiva, questo Pilastro di Jor è in realtà estremamente attivo all’interno. Le anime dei morti vi fluiscono attraverso; le si può sentire…

Per il momento, questo è tutto ciò che si può apprendere."
Quest_31_1,River Take Ye,Fiume Take Ye
Quest_31_2,You were brought to the lichhouse by some fishermen. But how did you survive your plunge into the river?,Sei stato portato nella dimora del lich da alcuni pescatori. Ma come hai fatto a sopravvivere alla caduta nel fiume?
Quest_31_3,The merman Thalassos was the one who rescued you from the river. But he says you were dead when he dropped you off at the Lichhouse.,È stato il tritone Thalassos a salvarti dal fiume. Ma dice che eri già morto quando ti ha lasciato alla Casa dei Licantropi.
Quest_31_4,You found the exact spot you fell into the river. The bike rack! Someone must have pushed you in.,Hai trovato esattamente il punto in cui sei caduto nel fiume: il portabici! Qualcuno deve averti spinto lì.
Quest_31_5,Visken was the one who brought you back - on behalf of Lady Sageleaf. But why?,"È stato Visken ad avervi riportato indietro, in nome di Lady Sageleaf… Ma perché?"
Quest_31_6,Lady Sageleaf heard of your demise and hired Visken to bring you back. Only because she did not want to wait for another cleric. Wow.,Lady Sageleaf ha saputo della tua morte e ha assunto Visken per farti tornare in vita. Solo perché non voleva aspettare un altro chierico… Wow.
Quest_31_7,"It was the teenage girl, Freydis. She killed you. And she found it very annoying that you came back from the dead. 

The whole ordeal is honestly highly embarrassing.","Era quella ragazza adolescente, Freydis… È stata lei a ucciderti… E le è sembrato davvero fastidioso che tu fossi tornato in vita.  

Onestamente, tutta questa situazione è estremamente imbarazzante…"
Quest_32_1,Lichhouse Blues,I Blues di Lichhouse
Quest_32_2,The pale man called Visken is very suspicious. Find out what's going on in his lichhouse.,L’uomo pallido di nome Visken è molto sospetto. Scoprite cosa sta succedendo nella sua dimora dei mostri.
Quest_32_3,The kobold security guard does milk runs to earn extra cash. But why?,Il guardiano di sicurezza kobold fa consegne di latte per guadagnare qualche soldo in più. Ma perché?
Quest_32_4,That dark knight appears to have some connection to Visken. He is very scary.,Quel cavaliere oscuro sembra avere qualche legame con Visken… È davvero spaventoso.
Quest_32_5,The mercenary Razz clearly works for Visken. Somehow.,Il mercenario Razz lavora chiaramente per Visken… in qualche modo.
Quest_32_6,The horrific crocolisk Kraaid seems to be working for Visken in some capacity. The pale man must be a strange fellow to have such friends...,"Quel terribile mostro chiamato Kraaid sembra lavorare per Visken, in qualche modo. Quell’uomo pallido deve essere davvero un individuo strano per avere amici del genere…"
Quest_32_7,You found out Visken is a powerful undead sorcerer. A <i>LICH</i>. But what can you do about it?,Hai scoperto che Visken è un potente stregone non morto… un <i>LICH</i>. Ma cosa puoi fare al riguardo?
Quest_32_8,"You've found several of Visken's 'Helpers' across Tolstad. And the pale man himself must be some type of evil mastermind. You must investigate further- and you have been given a hint: visit the lichhouse after midnight. <i>Alone</i>. It might end up rough, so make sure to prepare.","Avete trovato diversi dei “aiutanti” di Visken in tutto Tolstad. E quell’uomo pallido dev’essere sicuramente qualche tipo di malvagio architetto di questi complotti. Dovete indagare ulteriormente… e avete ricevuto un indizio: visitate la dimora del lich dopo mezzanotte… <solo> voi. Potrebbe rivelarsi pericoloso, quindi preparatevi bene."
Quest_32_9,You found Visken and his pawns having a little party at the lichhouse- and he offered you a dark bargain.,Hai trovato Visken e i suoi scagnozzi mentre festeggiavano nella dimora del lich… e lui ti ha offerto un patto oscuro.
Quest_33_1,Cult Hit,Colpo Culturale
Quest_33_2,"An assassin came for your life. You survived, but the attacker got away. With no clues to go on other than an esoteric mask, you must be ready for them to return at any time.","Un assassino è venuto a ucciderti. Sei sopravvissuto, ma l’attaccante è riuscito a fuggire. Non avendo alcuna pista, se non quella di una maschera enigmatica, devi essere pronto al suo ritorno in qualsiasi momento."
Quest_33_3,"Walking alone at night, a masked assassin came for you. Whoever it was, it sure looks culty. Since they were clearly waiting until you were alone, this is absolutely someone trying to kill you in particular.","Mentre camminavi da solo di notte, un assassino mascherato ti ha attaccato. Chiunque fosse, sembrava appartenere a una setta o a un gruppo misterioso. Visto che ti aspettava proprio quando eri solo, è evidente che volesse ucciderti esclusivamente tu."
Quest_33_4,"You ran into the assassin in the City Below. The masked attacker seems to have been guarding a specific secret path, leading far down...",Siete incappati nell’assassino nella Città Sotterranea. Quell’attaccante mascherato sembrava sorvegliare un percorso segreto che conduceva molto lontano…
Quest_33_5,"You tracked down the assassin all the way to the Old Prison, far beneath the city. The attacker turned out to be Freydis, the daughter of Coinlord Darrow. So you had no choice but to let her go. Now to meet her patron...","Hai rintracciato l’assassina fino alla Vecchia Prigione, situata molto in profondità sotto la città. L’attaccante era in realtà Freydis, la figlia del Signore delle Monete Darrow… Quindi non hai avuto altra scelta se non lasciarla andare. Ora devi incontrare il suo protettore…"
Quest_33_6,"Delving ever deeper, you encountered a Trifler in his lair. You had a chat with him, and it appears he was the one behind the attacks- but that it's all water under the bridge now.

What are you going to do? Arrest it?","Proseguendo sempre più in profondità, avete incontrato un individuo chiamato Trifler nella sua tana. Avete parlato con lui, e sembra che fosse lui il responsabile di quegli attacchi… ma ormai è tutto acqua passata.

Cosa farai? Lo arresterai?"
Quest_34_1,Class Conflict,Conflitto di Classe
Quest_34_2,"You're very opinionated. Now it's time to choose a path.

<i>Cleric. Rogue. Wizard.</i> Or something else?","Sei molto testardo… Ora è il momento di scegliere una strada da percorrere.

<Chierico. Ladro. Mago…> O qualcos’altro?"
Quest_34_3,"You've declared yourself <b>The Cleric</b> of Norvik $CLERIC times. It's a grand title, suitable for a true human cleric like yourself.","Ti sei dichiarato <b>Il Chierico</b> di Norvik per $CLERIC volte. È un titolo maestoso, adatto a un vero chierico umano come te."
Quest_34_4,You have made it clear $ROGUE times now - you're a dick-ass rogue! And nobody can stop you from being the coolest sneaker on Tolstad.,Ora è chiaro che si tratta di tempi davvero “disperati”… Sei proprio un bastardo di un ladro! E nessuno può impedirti di essere il ladro più spietato e affascinante di Tolstad.
Quest_34_5,"As of now, you have said, $WIZARD times, that you are a wizard. Which you are. Despite the getup, your true talent lies within the Arcane. Obviously.","Fino ad ora, hai dichiarato, più e più volte, di essere un mago… E lo sei davvero. Nonostante quell’aspetto esteriore, il tuo vero talento risiede nell’uso delle arti magiche… Ovviamente."
Quest_34_6,"After showing your Primal attunement, you're now ready to call yourself an aspiring Druid. Time will tell if this path is in any way interesting to you... by telling folk about it, $DRUID_Choice times.","Dopo aver dimostrato la tua sintonia primordiale, sei ora pronto a definirti un druido aspirante. Solo il tempo dirà se questo percorso sarà davvero interessante per te… raccontandone alle persone, ovviamente, $DRUID_Choice volte."
Quest_34_7,"You've declared yourself to be a Bard. A dancing bard, supposedly. Considering your track record, you might just end up turning this into a legitimate side-thing. So far, you've told people $BARD_Choice times.","Hai dichiarato di essere un bardo… Un bardo che danza, si suppone. Considerando il tuo passato, potresti anche riuscire a trasformare questa attività in una vera e propria attività secondaria. Finora, hai raccontato questa storia a molte persone… $BARD_Choice volte, per l’esattezza."
Quest_34_8,"You survived eating the Slogdog, thus learning the ways of the primal warrior. One filled with rage and unprocessed meats. Hence, you're basically already a Barbarian of Askanii. Congratulations. You've spread the word about it, $BARB_Choice times.","Sei sopravvissuto mangiando il Slogdog, imparando così i metodi del guerriero primitivo… un guerriero pieno di rabbia e carne non elaborata. Pertanto, sei praticamente già un Barbaro di Askanii. Congratulazioni! Hai diffuso la notizia… $BARB_Choice volte."
Quest_34_9,You have found yourself. Congratulations.,Ti sei ritrovato qui… Congratulazioni.
Quest_35_1,Phoenix Folio,Foglio della Fenice
Quest_35_2,"After your river adventure, your old spellbook is ruined! Find a service provider who can rebind it for you.

<b>Fix your ruined spellbook, damn it!</b>","Dopo la tua avventura sul fiume, il tuo vecchio libro di incantesimi è andato distrutto! Trova qualcuno che possa rileggerlo per te.

<>Ripara quel maledetto libro di incantesimi distrutto, per favore!></b>"
Quest_35_3,"You found a bookbinder on Waterlane View. He'll fix your prayer book, but you'll have to pay 250 crowns for the job. And it'll take him till the next morning. Or rather, afternoon, since he's an owl. They seem to be nocturnal. Or maybe it's a bookbinder thing. Don't be judgmental.","Hai trovato un rilegatore a Waterlane View. Lui riparerà il tuo libro delle preghiere, ma dovrai pagare 250 corone per il lavoro. Inoltre, ci vorrà fino al mattino seguente… O meglio, al pomeriggio, visto che è un gufo: sembrano essere animali notturni. O forse è una caratteristica tipica dei rilegatori… Comunque, non giudicare troppo."
Quest_35_4,You managed to get back your prayer book - now rebound and in a shiny fresh condition. This should help a lot in memorizing spells!,Sei riuscito a recuperare il tuo libro di preghiere… Ora è pulito e in condizioni perfette. Questo sicuramente ti aiuterà molto a memorizzare gli incantesimi!
Quest_36_1,Primal Kin,Discendenti Primordiali
Quest_36_2,Convince Nessan to teach you primal magic. If you're so inclined.,"Convinci Nessan a insegnarti la magia primordiale, se sei davvero interessato."
Quest_36_3,"You attuned to the primal Strings, proving yourself to Nessan. You are now a very newbie Druid - at least in her eyes.","Hai sintonizzato le antiche “Corde di Jor”, dimostrando così il tuo valore a Nessan. Ora sei un druido molto principiante… almeno ai suoi occhi."
Quest_36_4,You've saved a fungal-man on the Undercoast Path. This must certainly put you in alignment with nature.,Hai salvato un essere umano infestato da funghi sul Sentiero della Sottocosta… Questo sicuramente ti colloca in armonia con la natura.
Quest_36_5,Nessan has invited you to a recurring druidism meetup event. This is exactly what a 27 year old man needs to make more friends.,Nessan ti ha invitato a un evento di incontro regolare dedicato al druidismo. Proprio questo è ciò di cui ha bisogno un ventisettenne per fare più amici.
Quest_38_1,Crypt Keeper,custode della cripta
Quest_38_2,"There is a powerful spellcaster named Bondevol hiding down in the crypts.

<b>You must find him.</b>","C’è un potente incantatore di nome Bondevol nascosto nelle cripte.  

<Devi trovarlo.>"
Quest_38_3,"You had a lovely conversation with Bondevol, the demi-lich. He was only somewhat insane.","Hai avuto una piacevole conversazione con Bondevol, il demilich. Era solo un po’ pazzo…"
Quest_39_1,Lost Mines of Toul'Amon,Miniere Perdute di Toul’Amon
Quest_39_2,"A dwarf named Akzel is looking for a legendary lost mine, somewhere in the tunnel to the southwest. But the HWBT won't allow him passage. 

Find a symbol of the sun, or lack thereof 'the shrine', then report back to him to get a reward.","Un nano di nome Akzel sta cercando una leggendaria miniera perduta, da qualche parte nei tunnel a sud-ovest. Ma il “Guardiano del Passaggio” non gli permette di attraversare.

Devi trovare un simbolo del sole… o, al suo contrario, quel “tempio”… e poi riferirglielo per ricevere la ricompensa."
Quest_39_3,"You found an ancient cat-themed shrine, which gave you a poem.","Hai trovato un antico santuario a tema gatto, che ti ha donato una poesia."
Quest_39_4,Akzel realized he was looking in the wrong place. But the poem seemed to have given him a clue where to search next - he invites you to join him in a couple of months for a proper expedition.,Akzel si rese conto che stava cercando nel posto sbagliato. Ma quella poesia sembrava avergli fornito un indizio su dove proseguire le ricerche: gli invitava a unirsi a lui tra qualche mese per un’effettiva spedizione.
Quest_40_1,Philogynistic Agenda,Agenda Filoginista
Quest_40_2,Women. They're <i>everywhere</i>. Your worth as a man is based only on the admiration you get from them. Your goal? Get a date. A real date. Good luck.,Le donne… sono <i>ovunque</i>. Il tuo valore come uomo dipende unicamente dall’ammirazione che riesci a suscitare in loro. Il tuo obiettivo? Ottenere un appuntamento… un vero appuntamento. Buona fortuna.
Quest_40_3,"You managed to secure a promised date with Agent Viira, the handsome orc Freestrider! However, not until after the election. So no need to worry about that now.","Sei riuscito a fissare un appuntamento con l’agente Viira, quel bellissimo orco Cavalcatore Libero! Tuttavia, l’appuntamento avverrà solo dopo le elezioni… Quindi non c’è bisogno di preoccuparsene per ora."
Quest_40_4,"Somehow, you managed to convince the celestial warrior Ettir to go on a date with you, in a couple of weeks or so. Or at least, you think that's what happened. Maybe. Great job!","In qualche modo, sei riuscito a convincere il guerriero celeste Ettir ad uscire con te tra un paio di settimane… O almeno, è quello che pensi sia successo. Forse. Ottimo lavoro!"
Quest_40_5,"Moongore, the HWBT gardener/guardian, was charmed by a man in yellow. You must avenge her honor to prove your worth...","Moongore, la giardiniera/guardiana del HWBT, è stata incantata da un uomo in giallo. Dovete vendicare la sua onore per dimostrare il vostro valore…"
Quest_40_6,"You avenged Moongore's honor and gained her respect, as a man. She agreed to go on a 'sparring match' (basically a date?) after the election. Aren't you a lucky guy!","Hai vendicato l’onore di Moongore e hai guadagnato il suo rispetto, da vero uomo. Dopo l’elezione, lei ha accettato di partecipare a un “duello di allenamento”… che in realtà sembra più un appuntamento! Che fortuna!"
Quest_41_1,Essence of Inflorescence,Essenza dell’Infiorescenza
Quest_41_2,"Nearly the Minstrel is the owner of a glorious head-blossom. It must be yours.

<b>Get your hands on the Flower Crown.</b>","Quasi il Menestrello possiede un magnifico fiore che spunta dalla testa… Deve essere tuo.

<Prenditi la Corona di Fiori.>"
Quest_41_3,Nearly asked you to help her get an extension on her rent- from Lady Sageleaf. Uh-oh.,Quasi vi avevo chiesto di aiutarla a ottenere un rinnovo dell’affitto… da Lady Sageleaf. Uh-oh.
Quest_41_4,You got the flower crown. Now you can wear it and feel at peace with nature.,"Ora che hai ottenuto la corona di fiori, puoi indossarla e sentirti in armonia con la natura."
Quest_41_5,You got the rent extension for Nearly. She was very happy. Now you can have your flower crown in wonderful and good conscience.,"Hai ottenuto l’estensione del pagamento dell’affitto per Nearly. Era molto felice. Ora puoi indossare la tua corona di fiori, con la coscienza pulita e senza rimorsi."
Quest_42_1,Three Hundred Pieces,Trecento Pezzi
Quest_42_2,You encountered a corpse in the Lichhouse. It seems fresh and ready for Revivify. Though it'd cost quite a bit of money to bring him back- almost a month's rent!,"Hai trovato un cadavere nella Casa dei Ladri di Cadaveri. Sembra fresco e adatto per essere riportato in vita con il incantesimo Revivify. Tuttavia, richiederà una somma considerevole di denaro… quasi l’equivalente di un mese di affitto!"
Quest_42_3,"You managed to bring back the old man. He appeared mostly annoyed with you, then left without even giving you a thanks.",Sei riuscito a riportare indietro quell’uomo anziano. Sembrava piuttosto infastidito con te e se n’è andato senza nemmeno ringraziarti.
Quest_42_4,"Turns out, the man was Rollo and Arn's father. They were contacted by him, after his resurrection, but they broke off on their own.","Si scopre che quell’uomo era Rollo, il padre di Arn. Dopo la sua resurrezione, li ha contattati, ma loro hanno interrotto ogni rapporto da soli."
Quest_43_1,An Easy Riddle,Una domanda facile
Quest_43_2,"The drunk sphinx in the Drunk Sphinx has offered you another riddle: if you solve it, you will gain access to her vault. Are you up to the challenge?","La sfinge ubriaca del luogo chiamato “La Sfinge Ubriaca” vi ha proposto un altro enigma: se lo risolverete, otterrete accesso alla sua cassaforte. Siete pronti ad affrontare questa sfida?"
Quest_43_3,The sphinx hints that the only way to solve her riddle is to perform some type of action. Something beyond the scope of a simple <i>dialog</i>...,La sfinge suggerisce che l’unico modo per risolvere il suo enigma sia compiere un certo tipo di azione… Qualcosa che va al di là di un semplice <i>dialogo》…
Quest_43_4,"You unlocked the vault gate behind the sphinx. It was kind of easy, wasn't it? But now... what's inside?","Hai aperto la porta del caveau dietro la sfinge. È stato abbastanza facile, vero? Ma ora… cosa c’è all’interno?"
Quest_43_5,"You received the Deck of Many Things inside the vault. Interesting, huh? Maybe you should draw a card or two. Or maybe not.","Hai ricevuto il Mazzo delle Mille Cose all’interno della cassaforte… Interessante, vero? Forse dovresti tirare una o due carte… O forse no."
Quest_44_1,The Lost 6th Edition,La Sesta Edizione Perduta
Quest_44_2,"Sch. Snurre Appledent has tasked you with retrieving a rare copy of Cividix's <i>Book of the Mind</i>, which is supposedly found somewhere in the dungeons in  the City Below.","Il maestro Snurre Appledent vi ha incaricati di recuperare una copia rara del <i>Libro della Mente</i> di Cividix, che si dice si trovi da qualche parte nelle prigioni della Città Sotterranea."
Quest_44_3,You encountered the Living Library and retrieved this rare book from its shelves. It is a powerful magical tome- but Snurre will let you keep it. He just wants to copy the foreword.,Hai incontrato la “Biblioteca Vivente” e hai recuperato questo raro libro dalle sue scaffale. Si tratta di un potente tomo magico… ma Snurre ti permetterà di tenerlo. Vuole soltanto copiare la prefazione.
Quest_44_4,"As Snurre attempted to copy the foreword, the esoterically summoned spirit of Cividix himself became near corporeal. But you handled it. You got a bit possessed, but you handled it, allowing him to both copy the foreword and gain great insight into the secrets of Cividix.","Mentre Snurre cercava di copiare la prefazione, lo spirito di Cividix, evocato in modo esoterico, divenne quasi corporeo. Ma tu te la sei cavata… Sei stato un po’ “posseduto”, ma sei riuscito a gestire la situazione, permettendogli sia di copiare la prefazione sia di ottenere una profonda comprensione dei segreti di Cividix."
Quest_44_5,"As Snurre attempted to copy the foreword, the esoterically summoned spirit of Cividix himself became near corporeal, possessing Snurre in the process. He got exorcised in the end, and managed to both copy the foreword and gain great insight into the secrets of Cividix.","Mentre Snurre cercava di copiare la prefazione, lo spirito di Cividix, evocato in modo esoterico, divenne quasi corporeo, assumendo il controllo di Snurre nel processo. Alla fine fu esorcizzato, ma riuscì sia a copiare la prefazione che ad acquisire una profonda comprensione dei segreti di Cividix."
